incident_id,date,region,asset_id,asset_type,attack_type,severity,vulnerability_score,threat_intel_score,response_time_hours,recovery_time_hours,downtime_hours,financial_loss,security_protocol_score,mitigation_action,mitigation_status,energy_supply_impact,month_year,cohort_month,severity_weight,downtime_score,financial_loss_score,risk_score,risk_level,anomaly_flag,rfm_recency_score,rfm_frequency_score,rfm_magnitude_score,asset_segment,mitigation_effectiveness
338CF53D,2022-12-24 14:06:53,Central,AST-0288,SCADA System,Ransomware,High,76,20,7.4,25.2,16.6,60028.93,26,System Isolation,Successful,Major Outage,2022-12,2022-02,3,1.3136029120835642,0.3565688504159897,43.87,Medium,False,1,4,4,High-Risk Repeat Targets,97.94
A4BE0984,2022-12-24 23:28:45,South,AST-0305,Control Center,DDoS,High,40,97,12.7,75.7,53.2,31957.86,22,Malware Removed,Successful,Minor Disruption,2022-12,2022-02,3,4.209859935111181,0.18982809458631264,56.14,Medium,False,3,5,5,High-Risk Repeat Targets,96.47
2620A064,2022-12-25 07:49:08,North,AST-0006,Transmission Line,Phishing,Medium,71,88,7.1,27.0,15.0,6271.54,12,System Isolation,Successful,Minor Disruption,2022-12,2022-04,2,1.1869905832080399,0.037252634823540846,57.71,Medium,False,5,5,4,High-Risk Repeat Targets,98.03
BF90918F,2022-12-25 14:28:24,North,AST-0459,Transmission Line,Malware,Critical,88,62,35.5,261.6,148.5,995266.47,89,No Action,Successful,Major Outage,2022-12,2022-02,4,11.751206773759595,5.911833195518895,66.18,Medium,False,5,3,3,Standard Monitoring,90.13
97D1B489,2022-12-25 22:17:14,South,AST-0081,Control Center,Phishing,High,60,20,23.8,47.0,42.1,102760.08,90,No Action,Successful,Major Outage,2022-12,2022-02,3,3.331486903537232,0.6103897503129763,39.12,Low,False,3,2,2,Low-Impact Nuisances,93.38
E926B883,2022-12-26 03:14:30,North,AST-0450,Control Center,Malware,Low,50,32,2.9,1.3,1.3,173.16,57,Malware Removed,Successful,No Impact,2022-12,2022-05,1,0.10287251721136347,0.0010285617641032877,29.6,Low,False,3,3,1,Standard Monitoring,99.19
E997A35F,2022-12-26 11:50:27,North,AST-0267,Transmission Line,Man-in-the-Middle,Medium,61,12,7.5,7.7,6.9,20049.75,34,Patch Applied,Successful,Minor Disruption,2022-12,2022-01,2,0.5460156682756984,0.1190945150717827,31.92,Low,False,1,5,4,High-Risk Repeat Targets,97.91
D0607B7E,2022-12-26 16:28:51,West,AST-0466,Substation,Insider Threat,Low,79,95,1.4,1.2,0.7,3823.79,66,Patch Applied,Pending,No Impact,2022-12,2022-01,1,0.055392893883041854,0.022713121898593848,57.2,Medium,False,3,4,3,Standard Monitoring,69.61
7EDA7279,2022-12-26 23:50:53,Central,AST-0006,SCADA System,Man-in-the-Middle,Medium,51,99,5.1,39.1,22.0,19469.35,4,Patch Applied,Successful,No Impact,2022-12,2022-04,2,1.7409195220384583,0.1156469680176966,55.02,Medium,False,5,5,4,High-Risk Repeat Targets,98.58
F555D82E,2022-12-27 02:32:04,East,AST-0155,SCADA System,Phishing,Critical,70,80,43.3,226.0,175.2,616404.98,93,Malware Removed,Successful,Major Outage,2022-12,2022-04,4,13.864050011869905,3.6614148396330086,65.73,Medium,False,2,2,2,Low-Impact Nuisances,87.96
7766082E,2022-12-27 04:04:32,South,AST-0066,SCADA System,Phishing,High,14,4,19.7,76.8,64.5,77381.95,34,Malware Removed,Pending,Major Outage,2022-12,2022-05,3,5.104059507794571,0.4596449237800439,20.49,Low,False,3,5,4,High-Risk Repeat Targets,64.52
E8D6E0C7,2022-12-27 07:49:28,North,AST-0210,Smart Meter,DDoS,Low,96,73,3.9,4.7,4.6,2753.55,71,No Action,Successful,No Impact,2022-12,2022-01,1,0.3640104455171322,0.016355949673981338,55.7,Medium,False,3,5,5,High-Risk Repeat Targets,98.92
92C2B3DA,2022-12-27 12:52:02,West,AST-0255,Smart Meter,DDoS,High,40,40,7.9,57.9,33.4,89155.41,91,Password Reset,Successful,Major Outage,2022-12,2022-01,3,2.643032365276569,0.5295786890098862,39.11,Low,False,2,5,1,Dormant Threats (Historically frequent),97.8
2A1A32C5,2022-12-27 15:55:50,Central,AST-0466,SCADA System,Man-in-the-Middle,Critical,65,80,61.0,217.0,124.2,706208.58,69,No Action,Successful,Major Outage,2022-12,2022-01,4,9.82828202896257,4.194843744916134,64.34,Medium,True,3,4,3,Standard Monitoring,83.03
4F060894,2022-12-27 16:11:12,Central,AST-0164,Transmission Line,Ransomware,Medium,97,75,3.7,20.0,15.4,6140.51,43,Blocked IP,Successful,No Impact,2022-12,2022-02,2,1.218643665426921,0.036474323158315315,61.61,Medium,False,1,3,1,Standard Monitoring,98.97
7D33BB1A,2022-12-27 19:22:08,West,AST-0143,Smart Meter,Ransomware,Low,82,94,0.8,9.0,5.2,3687.09,12,Blocked IP,Pending,No Impact,2022-12,2022-02,1,0.41149006884545386,0.021901130716144555,57.8,Medium,False,2,4,3,Dormant Threats (Historically frequent),69.78
09F841DC,2022-12-27 22:14:48,Central,AST-0152,Control Center,Man-in-the-Middle,Low,84,60,1.7,8.376848981490395,7.1,9302.634401559106,9,Patch Applied,Successful,No Impact,2022-12,2022-06,1,0.5618422093851388,0.0552571844009908,48.21,Medium,False,2,2,2,Low-Impact Nuisances,99.53
5F1EDBF3,2022-12-28 02:53:30,North,AST-0167,Control Center,Malware,Critical,85,1,70.0,220.5,195.9,1849422.69,44,System Isolation,Pending,Major Outage,2022-12,2022-01,4,15.502097016697,10.985478543538045,48.0,Medium,True,3,4,5,High-Risk Repeat Targets,50.53
CE04E874,2022-12-28 04:44:11,East,AST-0416,Transmission Line,Insider Threat,Critical,56,6,25.6,250.3,174.8,1344081.12,18,Patch Applied,Successful,Major Outage,2022-12,2022-02,4,13.832396929651026,7.983774820311405,40.2,Medium,False,2,4,5,High-Risk Repeat Targets,92.88
47EA8F5C,2022-12-28 07:09:52,South,AST-0122,Substation,DDoS,Low,15,61,3.4,5.8,4.3,2161.63,41,System Isolation,Successful,No Impact,2022-12,2022-01,1,0.3402706338529714,0.01283997439442475,27.8,Low,False,1,3,4,High-Impact Anomalies,99.05
5C2FE0D8,2022-12-28 11:51:15,South,AST-0304,Control Center,Insider Threat,Medium,13,82,6.9,19.6,16.6,12284.79,17,Patch Applied,Successful,Minor Disruption,2022-12,2022-03,2,1.3136029120835642,0.07297103992861186,38.51,Low,False,1,3,2,Standard Monitoring,98.08
622963D3,2022-12-28 12:20:05,North,AST-0119,Smart Meter,Man-in-the-Middle,Low,52,75,2.1,3.5,2.5,3422.58,8,Blocked IP,Successful,No Impact,2022-12,2022-04,1,0.19783176386800666,0.02032995450788075,43.1,Medium,False,3,1,1,Low-Impact Nuisances,99.42
503DBC5D,2022-12-28 18:30:54,North,AST-0284,Transmission Line,Insider Threat,Medium,52,75,10.4,41.13568727739378,32.9,37251.05521601702,43,Malware Removed,Failed,No Impact,2022-12,2022-01,2,2.603466012502967,0.22126941018535137,48.14,Medium,False,5,5,3,Standard Monitoring,37.11
0060BB98,2022-12-28 18:37:49,Central,AST-0425,Control Center,DDoS,Critical,78,9,28.9,279.7,195.4,289585.08,86,Blocked IP,Successful,Major Outage,2022-12,2022-01,4,15.462530663923399,1.7201209329105551,46.44,Medium,False,3,4,3,Standard Monitoring,91.96
BC994AE8,2022-12-28 23:17:47,South,AST-0322,Substation,DDoS,Low,25,96,2.9,7.3,5.2,3927.4,27,Blocked IP,Successful,No Impact,2022-12,2022-01,1,0.41149006884545386,0.02332856013131931,41.3,Medium,False,1,5,4,High-Risk Repeat Targets,99.19
16868DBF,2022-12-29 04:50:15,North,AST-0473,Control Center,Insider Threat,High,10,88,19.7,100.3,85.1,90572.08,94,System Isolation,Successful,Major Outage,2022-12,2022-03,3,6.7341932420669455,0.5379936381572195,44.51,Medium,False,5,4,3,Standard Monitoring,94.52
359E72E0,2022-12-29 06:17:42,Central,AST-0283,SCADA System,Man-in-the-Middle,High,35,99,8.5,87.8,50.9,77022.71,89,Patch Applied,Successful,Minor Disruption,2022-12,2022-03,3,4.027854712352616,0.45751105609618825,55.29,Medium,False,1,2,1,Low-Impact Nuisances,97.64
ECA1E683,2022-12-29 07:43:05,West,AST-0096,Transmission Line,DDoS,Low,7,57,0.7,0.8,0.7,3854.75,48,Blocked IP,Pending,No Impact,2022-12,2022-01,1,0.055392893883041854,0.022897022754545786,24.2,Low,False,3,4,4,High-Risk Repeat Targets,69.81
66CE7ACB,2022-12-29 08:21:11,West,AST-0348,SCADA System,Insider Threat,Low,27,7,1.4,11.789195885544245,11.4,4619.050504843861,84,Malware Removed,Failed,No Impact,2022-12,2022-01,1,0.9021128432381103,0.027436929635853452,15.21,Low,False,3,4,4,High-Risk Repeat Targets,39.61
7A00E3AD,2022-12-29 09:25:17,North,AST-0344,SCADA System,Phishing,Low,85,75,2.3,3.2,2.0,3094.66,20,Malware Removed,Successful,No Impact,2022-12,2022-03,1,0.1582654110944053,0.01838212606202287,53.0,Medium,False,1,1,1,Low-Impact Nuisances,99.36
6BDFABD6,2022-12-29 09:26:25,West,AST-0263,SCADA System,DDoS,Medium,75,46,2.7,8.1,5.6,5278.67,23,Malware Removed,Successful,No Impact,2022-12,2022-06,2,0.44314315106433483,0.03135503654030435,46.31,Medium,False,4,4,3,Standard Monitoring,99.25
67A0EE35,2022-12-29 11:11:28,South,AST-0022,Control Center,DDoS,Critical,23,85,21.7,326.9,204.4,1754765.84,8,Patch Applied,Successful,Major Outage,2022-12,2022-02,4,16.174725013848224,10.423221575297918,54.48,Medium,False,5,5,5,High-Risk Repeat Targets,93.96
EA6D2727,2022-12-29 12:18:01,North,AST-0386,Substation,Ransomware,Medium,57,83,11.3,17.17256207286314,10.1,12541.078382941638,1,Patch Applied,Failed,No Impact,2022-12,2022-02,2,0.7992403260267468,0.07449338014158037,52.01,Medium,False,5,4,1,Standard Monitoring,36.86
592FE5A9,2022-12-29 18:41:12,West,AST-0297,Control Center,Insider Threat,High,88,5,9.9,80.1,68.6,129951.66,38,No Action,Successful,Minor Disruption,2022-12,2022-01,3,5.428503600538102,0.7719063794048895,43.05,Medium,False,3,2,2,Low-Impact Nuisances,97.25
B102D85A,2022-12-29 18:59:52,East,AST-0029,Transmission Line,Malware,Low,65,94,2.3,10.0,8.5,3522.53,26,Password Reset,Successful,No Impact,2022-12,2022-01,1,0.6726279971512226,0.02092365252313903,52.7,Medium,False,5,2,5,High-Impact Anomalies,99.36
5E73D9AB,2022-12-30 03:07:01,West,AST-0101,SCADA System,Insider Threat,Critical,63,36,23.2,231.8,157.2,1111591.39,75,Password Reset,Successful,Major Outage,2022-12,2022-01,4,12.439661312020256,6.602797418921377,51.02,Medium,False,2,3,4,High-Impact Anomalies,93.55
DAA2E029,2022-12-30 09:53:22,East,AST-0078,Smart Meter,Man-in-the-Middle,Critical,71,75,26.5,138.0,75.6,1334970.83,69,Blocked IP,Successful,Major Outage,2022-12,2022-06,4,5.98243253936852,7.929660152063008,65.39,Medium,False,5,2,3,Standard Monitoring,92.63
8F92062C,2022-12-30 10:41:26,East,AST-0213,SCADA System,Malware,Medium,26,28,2.9,24.0,12.3,7329.65,62,No Action,Successful,No Impact,2022-12,2022-08,2,0.9733322782305928,0.04353775545310501,26.21,Low,False,4,2,4,High-Impact Anomalies,99.19
B43D02AC,2022-12-30 13:50:39,Central,AST-0090,Control Center,Man-in-the-Middle,Low,52,91,3.9,15.699462267824352,10.3,7054.122308922989,13,System Isolation,Failed,No Impact,2022-12,2022-02,1,0.8150668671361874,0.041901134709321934,47.91,Medium,False,3,2,3,Standard Monitoring,38.92
61CBE6EE,2022-12-31 05:14:06,East,AST-0202,SCADA System,Insider Threat,High,69,75,12.7,83.2,55.1,28333.59,56,Password Reset,Successful,Major Outage,2022-12,2022-03,3,4.360212075650867,0.16830011153718683,58.23,Medium,False,2,2,2,Low-Impact Nuisances,96.47
78C6E65A,2022-12-31 11:10:05,West,AST-0126,Transmission Line,Phishing,Low,30,47,2.2,4.4,2.2,1137.5,60,Patch Applied,Successful,No Impact,2022-12,2022-01,1,0.17409195220384585,0.006756693270198023,28.1,Low,False,4,5,4,High-Risk Repeat Targets,99.39
BEDB2B96,2022-12-31 13:54:04,Central,AST-0159,Transmission Line,Ransomware,Critical,84,81,8.4,257.4,185.8,1363289.99,16,Malware Removed,Successful,Major Outage,2022-12,2022-02,4,14.702856690670254,8.097874550119851,71.12,High,False,5,5,5,High-Risk Repeat Targets,97.66
F9F2DBA1,2022-12-31 23:45:30,North,AST-0461,SCADA System,Ransomware,Low,6,70,0.4,10.4,5.9,2326.53,16,Malware Removed,Pending,No Impact,2022-12,2022-01,1,0.46688296272849567,0.013819472170473678,27.8,Low,False,5,4,1,Standard Monitoring,69.89
AF0C1CBA,2023-01-01 08:42:05,South,AST-0240,Smart Meter,DDoS,Critical,22,47,65.5,347.97271298436374,244.3,2513587.0385724446,77,Patch Applied,Failed,Major Outage,2023-01,2022-01,4,19.33211996518161,14.930581650619267,43.69,Medium,True,2,4,4,High-Risk Repeat Targets,21.78
6E491607,2023-01-01 09:34:14,Central,AST-0492,Control Center,DDoS,High,55,23,16.8,60.7,40.9,49755.64,86,System Isolation,Successful,Major Outage,2023-01,2022-02,3,3.2365276568805883,0.295546020169139,38.46,Low,False,2,4,1,Dormant Threats (Historically frequent),95.33
6E7AB2F1,2023-01-01 14:20:20,West,AST-0016,Smart Meter,Man-in-the-Middle,Critical,9,46,23.6,161.1,120.5,1013832.95,37,No Action,Successful,Major Outage,2023-01,2022-06,4,9.53549101843792,6.022117160764844,37.7,Low,False,4,4,4,High-Risk Repeat Targets,93.44
21101946,2023-01-01 16:16:30,Central,AST-0388,Transmission Line,Phishing,High,58,17,4.5,98.8,73.7,100439.16,43,Patch Applied,Successful,Major Outage,2023-01,2022-10,3,5.832080398828836,0.5966036012627187,37.62,Low,False,4,3,1,Standard Monitoring,98.75
077D974A,2023-01-01 20:32:10,Central,AST-0425,Smart Meter,Man-in-the-Middle,Medium,34,85,2.5,67.42385463789034,37.7,17569.99339915063,35,No Action,Failed,No Impact,2023-01,2022-01,2,2.9833029991295406,0.10436488453403495,45.72,Medium,False,3,4,3,Standard Monitoring,39.3
6B05EA75,2023-01-01 20:40:02,South,AST-0170,SCADA System,Phishing,Medium,100,10,1.3,20.415936252995156,15.4,19712.359253406365,68,Malware Removed,Failed,Minor Disruption,2023-01,2022-05,2,1.218643665426921,0.11709043086348704,43.02,Medium,False,3,5,4,High-Risk Repeat Targets,39.64
93E22C20,2023-01-02 06:14:08,South,AST-0423,Control Center,Insider Threat,Medium,57,76,8.2,18.3,17.1,13509.15,13,Malware Removed,Successful,Minor Disruption,2023-01,2022-07,2,1.3531692648571656,0.08024367726689725,49.92,Medium,False,1,1,1,Low-Impact Nuisances,97.72
89CB89B0,2023-01-02 07:54:45,West,AST-0488,Transmission Line,Man-in-the-Middle,Low,98,8,3.4,3.4,3.3,2512.32,75,Patch Applied,Pending,No Impact,2023-01,2022-03,1,0.26113792830576876,0.014923055504689142,36.8,Low,False,1,2,5,High-Impact Anomalies,69.05
22914B9C,2023-01-02 12:26:11,West,AST-0322,Transmission Line,Malware,Low,78,26,1.5,6.0,3.4,1937.05,44,No Action,Successful,No Impact,2023-01,2022-01,1,0.269051198860489,0.011505980394757875,36.2,Low,False,1,5,4,High-Risk Repeat Targets,99.58
A5E8FAA9,2023-01-02 18:07:11,North,AST-0311,Transmission Line,Phishing,Medium,64,15,11.9,20.0,17.5,20016.74,88,Patch Applied,Successful,No Impact,2023-01,2022-01,2,1.3848223470760466,0.1188984373180691,33.72,Low,False,4,3,3,Standard Monitoring,96.69
43F95990,2023-01-02 23:26:15,South,AST-0395,Substation,Phishing,Critical,37,78,37.1,199.1,167.2,261094.9,92,Password Reset,Pending,Major Outage,2023-01,2022-03,4,13.230988367492284,1.5508906845828798,54.81,Medium,False,1,4,5,High-Risk Repeat Targets,59.68
B0E64B2E,2023-01-03 03:17:20,West,AST-0403,Smart Meter,DDoS,Low,81,72,2.0,2.5,2.4,606.86,86,Patch Applied,Successful,No Impact,2023-01,2022-03,1,0.18991849331328636,0.0036047181344636245,50.9,Medium,False,4,4,2,Standard Monitoring,99.44
5A985C63,2023-01-03 10:39:04,South,AST-0213,Smart Meter,Insider Threat,Critical,87,91,35.3,189.96381999057633,97.5,1239130.5836375942,18,No Action,Failed,Major Outage,2023-01,2022-08,4,7.71543879085226,7.360373868448952,74.87,High,False,4,2,4,High-Impact Anomalies,30.18
E9E182A4,2023-01-03 11:14:48,Central,AST-0193,Control Center,Ransomware,Medium,77,3,1.7,14.3,8.2,8453.09,56,No Action,Successful,No Impact,2023-01,2022-01,2,0.6488881854870617,0.05021093302450832,34.01,Low,False,1,2,2,Low-Impact Nuisances,99.53
6B3A850E,2023-01-03 19:43:52,South,AST-0106,Smart Meter,Insider Threat,Medium,82,99,2.0,37.6,32.6,17077.08,56,Patch Applied,Successful,No Impact,2023-01,2022-09,2,2.5797262008388064,0.10143700352583146,64.32,Medium,False,3,2,3,Standard Monitoring,99.44
64281EA7,2023-01-03 23:42:10,South,AST-0309,Substation,Ransomware,High,21,44,21.1,79.5,70.4,30789.25,63,Patch Applied,Successful,Major Outage,2023-01,2022-01,3,5.570942470523067,0.1828866094676435,34.54,Low,False,2,5,4,High-Risk Repeat Targets,94.13
BDEAAE93,2023-01-04 03:08:58,West,AST-0373,Substation,DDoS,Low,54,63,2.8,7.5,3.8,2943.82,33,Blocked IP,Successful,No Impact,2023-01,2022-05,1,0.3007042810793701,0.017486143984768658,40.1,Medium,False,5,4,4,High-Risk Repeat Targets,99.22
980ECB57,2023-01-04 04:49:17,East,AST-0488,Smart Meter,Man-in-the-Middle,High,43,37,8.9,32.5697607363618,32.4,33053.85175023793,68,System Isolation,Failed,Minor Disruption,2023-01,2022-03,3,2.563899659729366,0.1963382309230381,39.04,Low,False,1,2,5,High-Impact Anomalies,37.52
234C6ECB,2023-01-04 08:09:50,East,AST-0409,SCADA System,Phishing,Medium,19,77,11.3,37.6,21.5,20230.54,69,No Action,Pending,No Impact,2023-01,2022-07,2,1.7013531692648571,0.12016839865535994,38.82,Low,False,4,3,1,Standard Monitoring,66.86
69FA28C8,2023-01-04 10:35:15,East,AST-0100,SCADA System,Phishing,Critical,21,83,17.7,204.9,190.2,383110.21,80,Blocked IP,Successful,Major Outage,2023-01,2022-01,4,15.051040595077945,2.2756555407922217,51.66,Medium,False,5,5,4,High-Risk Repeat Targets,95.08
0FE91BEE,2023-01-04 15:34:55,South,AST-0450,SCADA System,Phishing,Medium,23,21,7.9,44.1,42.7,14689.92,22,Blocked IP,Successful,No Impact,2023-01,2022-05,2,3.378966526865554,0.08725739217911856,23.22,Low,False,3,3,1,Standard Monitoring,97.8
2EF654D9,2023-01-04 16:34:46,North,AST-0456,Control Center,DDoS,Medium,4,80,6.3,43.1,37.8,18497.17,1,Malware Removed,Successful,Minor Disruption,2023-01,2022-02,2,2.99121626968426,0.1098722673026011,35.22,Low,False,4,4,5,High-Risk Repeat Targets,98.25
FF5D2D34,2023-01-04 17:21:35,East,AST-0254,SCADA System,Malware,Low,31,96,2.1,7.4,5.1,3812.23,20,Patch Applied,Successful,No Impact,2023-01,2022-03,1,0.40357679829073356,0.022644456075118252,43.1,Medium,False,4,3,3,Standard Monitoring,99.42
AE89B8FB,2023-01-04 18:29:44,South,AST-0394,Smart Meter,Insider Threat,Low,30,8,2.8,40.31521098358547,24.9,11570.204687918866,28,System Isolation,Failed,No Impact,2023-01,2022-01,1,1.970404368125346,0.06872643881290112,16.41,Low,False,5,4,2,Standard Monitoring,39.22
FFFB81AC,2023-01-04 20:16:33,North,AST-0415,Smart Meter,Malware,Low,22,90,4.0,2.7,1.4,4479.2,79,Patch Applied,Successful,No Impact,2023-01,2022-05,1,0.11078578776608371,0.026606224611754714,38.61,Low,False,2,1,1,Low-Impact Nuisances,98.89
B22C6118,2023-01-04 20:30:26,East,AST-0284,Transmission Line,Malware,Low,23,42,1.7,6.0,5.9,2319.03,26,System Isolation,Successful,No Impact,2023-01,2022-01,1,0.46688296272849567,0.01377492254451633,24.5,Low,False,5,5,3,Standard Monitoring,99.53
1F44B9FF,2023-01-05 01:08:16,South,AST-0100,Control Center,Ransomware,Low,93,60,2.7,2.5328710947735624,1.3,4736.732747301611,85,Malware Removed,Failed,No Impact,2023-01,2022-01,1,0.10287251721136347,0.028135956286962104,50.91,Medium,False,5,5,4,High-Risk Repeat Targets,39.25
699222A4,2023-01-05 09:16:23,South,AST-0136,Smart Meter,Ransomware,High,56,62,4.8,100.7,96.5,37935.31,17,Blocked IP,Successful,Major Outage,2023-01,2022-07,3,7.636306085305056,0.22533384947681384,50.45,Medium,False,1,2,3,Standard Monitoring,98.66
0F05B492,2023-01-05 10:32:51,South,AST-0095,Control Center,DDoS,Low,35,84,0.6,5.9,4.2,928.82,90,Patch Applied,Pending,No Impact,2023-01,2022-01,1,0.33235736329825116,0.005517144477560729,40.7,Medium,False,3,1,1,Low-Impact Nuisances,69.83
0D0DC2A9,2023-01-05 11:52:33,Central,AST-0170,Smart Meter,DDoS,High,71,54,10.2,70.5,54.8,120292.99,74,Blocked IP,Successful,Minor Disruption,2023-01,2022-05,3,4.336472263986706,0.7145343613054929,52.64,Medium,False,3,5,4,High-Risk Repeat Targets,97.16
D27A6311,2023-01-05 17:55:48,North,AST-0111,Substation,Man-in-the-Middle,Medium,28,48,4.0,8.7,5.3,15081.91,66,Blocked IP,Successful,No Impact,2023-01,2022-02,2,0.41940333940017405,0.08958579322965475,32.82,Low,False,5,3,3,Standard Monitoring,98.89
4A50382A,2023-01-06 01:41:08,Central,AST-0217,Transmission Line,Phishing,Low,20,50,1.0,8.4,4.5,3822.15,25,Blocked IP,Successful,No Impact,2023-01,2022-01,1,0.356097174962412,0.022703380380384507,26.0,Low,False,4,5,3,Standard Monitoring,99.72
2234CAD6,2023-01-06 06:12:48,East,AST-0087,SCADA System,Phishing,Critical,24,11,48.6,869.546214744144,794.4,11235545.672950346,80,Malware Removed,Pending,Major Outage,2023-01,2022-03,4,62.86302128669779,66.73858095422077,43.85,Medium,True,3,5,5,High-Risk Repeat Targets,56.48
919A41A1,2023-01-06 06:33:54,South,AST-0245,Substation,DDoS,High,57,70,18.0,53.18463607327346,45.8,70763.70810752135,28,Blocked IP,Failed,Minor Disruption,2023-01,2022-10,3,3.624277914061881,0.4203328970060192,53.18,Medium,False,5,2,1,Low-Impact Nuisances,34.99
E7A7DA65,2023-01-06 08:54:30,Central,AST-0106,SCADA System,Ransomware,High,41,2,20.3,118.9,67.9,70917.7,53,Malware Removed,Successful,Major Outage,2023-01,2022-09,3,5.37311070665506,0.42124760116740423,27.98,Low,False,3,2,3,Standard Monitoring,94.35
CFCD90A4,2023-01-06 13:20:21,West,AST-0459,Smart Meter,DDoS,Medium,75,92,1.5,14.4,9.0,20103.33,65,System Isolation,Successful,Minor Disruption,2023-01,2022-02,2,0.712194349924824,0.11941277759962203,60.12,Medium,False,5,3,3,Standard Monitoring,99.58
B43F889F,2023-01-06 14:18:24,East,AST-0142,SCADA System,Phishing,Medium,46,40,8.7,23.2,22.4,13260.97,13,Password Reset,Successful,No Impact,2023-01,2022-03,2,1.7725726042573393,0.07876950044421792,35.82,Low,False,2,4,4,High-Risk Repeat Targets,97.58
30B6EF9A,2023-01-06 15:57:15,Central,AST-0005,SCADA System,Malware,Low,49,19,0.2,6.3,4.2,504.85,86,Malware Removed,Pending,No Impact,2023-01,2022-01,1,0.33235736329825116,0.0029987838219423936,25.4,Low,False,4,4,2,Standard Monitoring,69.94
E38F62C9,2023-01-06 20:05:01,Central,AST-0496,Transmission Line,Malware,Low,52,32,3.3,1.0046294979985617,0.8,5771.428080805496,49,System Isolation,Failed,No Impact,2023-01,2022-02,1,0.06330616443776213,0.03428199496528386,30.21,Low,False,5,4,2,Standard Monitoring,39.08
9D94673A,2023-01-07 04:58:28,Central,AST-0089,SCADA System,Man-in-the-Middle,Medium,3,3,4.8,29.6,23.6,10657.91,69,Blocked IP,Pending,No Impact,2023-01,2022-02,2,1.8675318509139827,0.06330745386494613,11.81,Low,False,3,5,4,High-Risk Repeat Targets,68.66
B78727CF,2023-01-07 07:34:18,West,AST-0197,Control Center,Man-in-the-Middle,High,79,100,12.4,60.1,36.0,117680.07,33,No Action,Successful,Minor Disruption,2023-01,2022-01,3,2.848777399699296,0.6990137468179626,68.84,Medium,False,3,5,3,Standard Monitoring,96.55
71A6C47E,2023-01-07 11:41:11,Central,AST-0118,SCADA System,Insider Threat,Critical,46,80,47.5,282.7,157.5,1349169.64,28,Blocked IP,Successful,Major Outage,2023-01,2022-01,4,12.463401123684418,8.014000375334936,59.4,Medium,False,3,4,2,Standard Monitoring,86.79
8CCBC6CF,2023-01-07 14:46:49,Central,AST-0463,Transmission Line,DDoS,Medium,66,11,6.8,33.49875630798387,27.8,33636.69633360276,93,Password Reset,Failed,No Impact,2023-01,2022-04,2,2.199889214212234,0.19980029868039412,33.14,Low,False,1,2,2,Low-Impact Nuisances,38.11
C8C80368,2023-01-07 16:52:40,North,AST-0498,Smart Meter,DDoS,Medium,63,1,9.7,18.2,11.1,15700.22,29,Malware Removed,Successful,No Impact,2023-01,2022-03,2,0.8783730315739495,0.09325852379307992,29.22,Low,False,4,5,2,Standard Monitoring,97.3
2D1DAC9C,2023-01-07 21:58:34,Central,AST-0194,Smart Meter,Ransomware,Critical,28,100,42.4,285.8,237.9,1721387.94,70,Blocked IP,Successful,Major Outage,2023-01,2022-04,4,18.825670649679513,10.224958513932341,60.44,Medium,False,5,5,5,High-Risk Repeat Targets,88.21
93504F6E,2023-01-08 02:17:47,Central,AST-0406,Transmission Line,Ransomware,Medium,48,68,2.1,47.1,43.6,6003.03,4,Password Reset,Successful,No Impact,2023-01,2022-09,2,3.4501859618580357,0.03565769881476646,44.81,Medium,False,1,1,1,Low-Impact Nuisances,99.42
A0F243EB,2023-01-08 07:37:02,South,AST-0078,SCADA System,Insider Threat,Critical,73,65,53.1,320.0,278.2,476060.27,48,Blocked IP,Successful,Major Outage,2023-01,2022-06,4,22.01471868323178,2.827774261553982,61.97,Medium,True,5,2,3,Standard Monitoring,85.23
77C7ABD7,2023-01-08 10:07:16,South,AST-0295,Transmission Line,Ransomware,Low,41,13,1.8,8.8,6.3,4085.39,25,Blocked IP,Successful,No Impact,2023-01,2022-02,1,0.49853604494737674,0.024267012851986198,21.2,Low,False,1,5,5,High-Risk Repeat Targets,99.5
FA4E2D6F,2023-01-08 10:59:11,North,AST-0353,Control Center,Insider Threat,Low,66,52,1.7,4.145277802598163,3.8,5926.3402992813435,83,Password Reset,Failed,No Impact,2023-01,2022-01,1,0.3007042810793701,0.035202165817193494,40.41,Medium,False,1,3,3,Standard Monitoring,39.53
F6214827,2023-01-08 15:07:12,Central,AST-0028,Substation,Malware,High,30,24,5.4,118.8,107.0,68132.77,67,Blocked IP,Successful,Major Outage,2023-01,2022-02,3,8.467199493550684,0.40470525585841743,31.28,Low,False,5,3,5,High-Impact Anomalies,98.5
A3F9BE26,2023-01-08 15:09:27,Central,AST-0177,Smart Meter,Ransomware,Medium,53,3,3.9,47.1,40.5,17936.38,100,Malware Removed,Successful,Minor Disruption,2023-01,2022-01,2,3.2048745746617078,0.10654120267051818,26.82,Low,False,1,4,3,Dormant Threats (Historically frequent),98.92
8796F239,2023-01-08 16:33:55,West,AST-0068,Control Center,Insider Threat,Low,9,14,0.7,9.4,8.0,1656.95,90,System Isolation,Pending,No Impact,2023-01,2022-02,1,0.6330616443776212,0.009842200364004058,11.9,Low,False,2,5,2,Dormant Threats (Historically frequent),69.81
